Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_3,51.0,16.71,2024-12-01,0.1159563850827699,-0.1800600071761789,0.0218176772142717
S_3,51.0,16.71,2025-01-01,0.4835,-0.5223,0.1914
S_3,51.0,16.71,2025-02-01,0.2406,-0.252,0.5844
S_3,51.0,16.71,2025-03-01,0.5731,-0.5568,0.2005
S_3,51.0,16.71,2025-04-01,0.6739,-0.6334,0.2915
S_3,51.0,16.71,2025-05-01,0.739,-0.6944,0.4533
S_3,51.0,16.71,2025-06-01,0.614,-0.6054,0.3336
S_3,51.0,16.71,2025-07-01,0.2753231907236167,-0.3066790054227503,0.0208218383995052
S_3,51.0,16.71,2025-08-01,0.2851,-0.3885,-0.0893
S_3,51.0,16.71,2025-09-01,0.3174,-0.386,-0.0452
S_3,51.0,16.71,2025-10-01,0.3690868273044657,-0.3360017817379397,0.1196160602728497
S_3,51.0,16.71,2025-11-01,0.3902,-0.4701,0.0262
S_3,51.0,16.71,2025-12-01,0.4186,-0.4768,0.1349
S_3,51.0,16.71,2026-01-01,0.1288740000354468,-0.1386268457732691,0.3963033068910289
S_3,51.0,16.71,2026-02-01,0.3069,-0.398,-0.0036
S_3,51.0,16.71,2026-03-01,0.331,-0.4016,0.0046
S_4,51.02,16.71,2023-06-01,0.7382,-0.6845,0.455
S_4,51.02,16.71,2023-07-01,0.3776,-0.4745,0.0712
S_4,51.02,16.71,2023-08-01,0.3092,-0.3814,-0.0808
S_4,51.02,16.71,2023-09-01,0.3123,-0.3833,-0.0797
S_4,51.02,16.71,2023-10-01,0.3643,-0.41,-0.0314
S_4,51.02,16.71,2023-11-01,0.5829,-0.5751,0.2198
S_4,51.02,16.71,2023-12-01,0.3302,-0.3562,0.1097
S_4,51.02,16.71,2024-01-01,0.2117,-0.2228,0.6746
S_4,51.02,16.71,2024-02-01,0.4907,-0.523,0.1499
S_4,51.02,16.71,2024-03-01,0.4044722023262777,-0.4618559574353179,-0.0216725414864169
S_4,51.02,16.71,2024-04-01,0.5873,-0.5701,0.2702
S_4,51.02,16.71,2024-05-01,0.6159,-0.5927,0.3137
S_4,51.02,16.71,2024-06-01,0.5318,-0.5095,0.2163
S_4,51.02,16.71,2024-07-01,0.3237,-0.3692,-0.0542
S_4,51.02,16.71,2024-08-01,0.3842,-0.4329,-0.017
S_4,51.02,16.71,2024-09-01,0.4157,-0.4472,0.0388
S_4,51.02,16.71,2024-10-01,0.4339,-0.4575,0.0425
S_4,51.02,16.71,2024-11-01,0.4993,-0.5062,0.1248
S_4,51.02,16.71,2024-12-01,0.1023,-0.1971,0.0148
S_4,51.02,16.71,2025-01-01,0.5141,-0.5388,0.2011
S_4,51.02,16.71,2025-02-01,0.2689,-0.2895,0.4869
S_4,51.02,16.71,2025-03-01,0.5168,-0.521,0.1599
S_4,51.02,16.71,2025-04-01,0.5933,-0.5769,0.2308
S_4,51.02,16.71,2025-05-01,0.6245,-0.5984,0.3515
S_4,51.02,16.71,2025-06-01,0.545,-0.5634,0.2458
S_4,51.02,16.71,2025-07-01,0.3213579764532751,-0.355089528094365,-0.0017799161363607
S_4,51.02,16.71,2025-08-01,0.4026,-0.4566,0.0133
S_4,51.02,16.71,2025-09-01,0.3902,-0.445,0.0013
S_4,51.02,16.71,2025-10-01,0.369156386152586,-0.3361507470360572,0.1193565115557541
S_4,51.02,16.71,2025-11-01,0.4071,-0.4827,0.0132
S_4,51.02,16.71,2025-12-01,0.4258,-0.4838,0.0941
S_4,51.02,16.71,2026-01-01,0.1319544125236011,-0.1405029483794793,0.4044933020088005
S_4,51.02,16.71,2026-02-01,0.3065,-0.3966,-0.0442
S_4,51.02,16.71,2026-03-01,0.3221,-0.3949,-0.0242
S_5,51.04,16.71,2023-06-01,0.6367,-0.6127,0.3209
S_5,51.04,16.71,2023-07-01,0.5616,-0.5817,0.2069
S_5,51.04,16.71,2023-08-01,0.5141,-0.5243,0.1084
S_5,51.04,16.71,2023-09-01,0.5467,-0.5505,0.1175
S_5,51.04,16.71,2023-10-01,0.5314,-0.541,0.068
S_5,51.04,16.71,2023-11-01,0.5229,-0.5559,0.1364
S_5,51.04,16.71,2023-12-01,0.4952,-0.4703,0.2037
S_5,51.04,16.71,2024-01-01,0.2025,-0.2242,0.5642
S_5,51.04,16.71,2024-02-01,0.4296,-0.5019,0.0379
S_5,51.04,16.71,2024-03-01,0.3815601234773745,-0.4271881086031137,0.0002692055098868
S_5,51.04,16.71,2024-04-01,0.5295,-0.5296,0.1813
S_5,51.04,16.71,2024-05-01,0.5189,-0.5218,0.1962
S_5,51.04,16.71,2024-06-01,0.5598,-0.5361,0.2122
S_5,51.04,16.71,2024-07-01,0.4965,-0.4907,0.1235
S_5,51.04,16.71,2024-08-01,0.5746,-0.5709,0.1644
S_5,51.04,16.71,2024-09-01,0.4768,-0.5082,0.0625
S_5,51.04,16.71,2024-10-01,0.3764,-0.44,-0.0334
S_5,51.04,16.71,2024-11-01,0.4167,-0.465,0.0331
S_5,51.04,16.71,2024-12-01,0.3749,-0.3623,0.3029
S_5,51.04,16.71,2025-01-01,0.4796,-0.5218,0.1109
S_5,51.04,16.71,2025-02-01,0.3018,-0.3323,0.3905
S_5,51.04,16.71,2025-03-01,0.5441,-0.535,0.1332
S_5,51.04,16.71,2025-04-01,0.646,-0.6138,0.2285
S_5,51.04,16.71,2025-05-01,0.7351,-0.6848,0.3997
S_5,51.04,16.71,2025-06-01,0.6359,-0.6231,0.3098
S_5,51.04,16.71,2025-07-01,0.3154416459786613,-0.3583303693640082,-0.0142541952381653
S_5,51.04,16.71,2025-08-01,0.4498,-0.5048,0.0317
S_5,51.04,16.71,2025-09-01,0.4705,-0.5017,0.0493
S_5,51.04,16.71,2025-10-01,0.3692313265106982,-0.3363183826330437,0.1190553523064697
S_5,51.04,16.71,2025-11-01,0.5099,-0.5587,0.0581
S_5,51.04,16.71,2025-12-01,0.4801,-0.5237,0.1111
S_5,51.04,16.71,2026-01-01,0.1504290254639227,-0.151709149661965,0.4599036193560488
S_5,51.04,16.71,2026-02-01,0.3293,-0.4247,-0.0779
S_5,51.04,16.71,2026-03-01,0.3359,-0.417,-0.0658
S_6,51.06,16.71,2023-06-01,0.7547,-0.7047,0.4405
S_6,51.06,16.71,2023-07-01,0.403,-0.4823,0.0592
S_6,51.06,16.71,2023-08-01,0.3672,-0.436,-0.0828
S_6,51.06,16.71,2023-09-01,0.3705,-0.4273,-0.0332
S_6,51.06,16.71,2023-10-01,0.4786,-0.4813,0.0563
S_6,51.06,16.71,2023-11-01,0.7093,-0.6545,0.3157
S_6,51.06,16.71,2023-12-01,0.4803,-0.4734,0.2389
S_6,51.06,16.71,2024-01-01,0.2874,-0.2995,0.637
S_6,51.06,16.71,2024-02-01,0.5657,-0.5901,0.1608
S_6,51.06,16.71,2024-03-01,0.3769581214789179,-0.4192004946890723,0.0077478201498379
S_6,51.06,16.71,2024-04-01,0.6496,-0.6195,0.3092
S_6,51.06,16.71,2024-05-01,0.643,-0.6101,0.3239
S_6,51.06,16.71,2024-06-01,0.5668,-0.5148,0.2712
S_6,51.06,16.71,2024-07-01,0.4742,-0.4843,0.0594
S_6,51.06,16.71,2024-08-01,0.458,-0.4926,0.0309
S_6,51.06,16.71,2024-09-01,0.432,-0.4718,0.0125
S_6,51.06,16.71,2024-10-01,0.4292892672211778,-0.4688172279280272,0.0213617409344202
S_6,51.06,16.71,2024-11-01,0.4421,-0.4749,0.054
S_6,51.06,16.71,2024-12-01,0.4156,-0.4017,0.2206
S_6,51.06,16.71,2025-01-01,0.5015,-0.5262,0.1536
S_6,51.06,16.71,2025-02-01,0.3002,-0.319,0.4357
S_6,51.06,16.71,2025-03-01,0.5459,-0.5367,0.1346
S_6,51.06,16.71,2025-04-01,0.6209,-0.5973,0.2014
S_6,51.06,16.71,2025-05-01,0.6542,-0.6266,0.3399
S_6,51.06,16.71,2025-06-01,0.6161,-0.612,0.2667
S_6,51.06,16.71,2025-07-01,0.368859940503863,-0.3968795995842351,0.0285899152481781
S_6,51.06,16.71,2025-08-01,0.4756,-0.5193,0.0395
S_6,51.06,16.71,2025-09-01,0.3927,-0.4518,-0.0088
S_6,51.06,16.71,2025-10-01,0.3693107096272622,-0.336503360757747,0.1187141289781289
S_6,51.06,16.71,2025-11-01,0.5259,-0.5541,0.0939
S_6,51.06,16.71,2025-12-01,0.5413,-0.5448,0.1967
S_6,51.06,16.71,2026-01-01,0.2022,-0.2004,0.4627
S_6,51.06,16.71,2026-02-01,0.3775,-0.4443,-0.0044
S_6,51.06,16.71,2026-03-01,0.3898,-0.4435,0.0062
S_7,51.08,16.71,2023-06-01,0.8388,-0.7594,0.5853
S_7,51.08,16.71,2023-07-01,0.3591,-0.4678,0.0766
S_7,51.08,16.71,2023-08-01,0.2804,-0.3739,-0.1481
S_7,51.08,16.71,2023-09-01,0.3726,-0.4265,-0.0706
S_7,51.08,16.71,2023-10-01,0.3976,-0.4353,-0.0364
S_7,51.08,16.71,2023-11-01,0.6643,-0.63,0.2452
S_7,51.08,16.71,2023-12-01,0.5368,-0.5299,0.2376
S_7,51.08,16.71,2024-01-01,0.3177,-0.3215,0.6043
S_7,51.08,16.71,2024-02-01,0.5861,-0.5984,0.1733
S_7,51.08,16.71,2024-03-01,0.2412030557677577,-0.2826260024436523,0.0219187967332789
S_7,51.08,16.71,2024-04-01,0.694,-0.6585,0.3533
S_7,51.08,16.71,2024-05-01,0.6999,-0.6571,0.4012
S_7,51.08,16.71,2024-06-01,0.5585,-0.501,0.2849
S_7,51.08,16.71,2024-07-01,0.327,-0.3888,-0.0701
S_7,51.08,16.71,2024-08-01,0.3342,-0.4147,-0.0965
S_7,51.08,16.71,2024-09-01,0.4206,-0.4576,-0.0162
S_7,51.08,16.71,2024-10-01,0.5564829840057094,-0.5542150144812166,0.1270535627573761
S_7,51.08,16.71,2024-11-01,0.4186,-0.4582,0.0115
S_7,51.08,16.71,2024-12-01,0.4776,-0.4442,0.2057
S_7,51.08,16.71,2025-01-01,0.5454,-0.5473,0.1827
S_7,51.08,16.71,2025-02-01,0.4357,-0.4412,0.3137
S_7,51.08,16.71,2025-03-01,0.6222,-0.5801,0.1913
S_7,51.08,16.71,2025-04-01,0.7416,-0.6804,0.3144
S_7,51.08,16.71,2025-05-01,0.7952,-0.7341,0.4921
S_7,51.08,16.71,2025-06-01,0.5661,-0.5918,0.2848
S_7,51.08,16.71,2025-07-01,0.3670844016911279,-0.3972498317898606,0.0243544211770281
S_7,51.08,16.71,2025-08-01,0.3121,-0.4116,-0.1077
S_7,51.08,16.71,2025-09-01,0.3541,-0.4194,-0.0804
S_7,51.08,16.71,2025-10-01,0.3693934388609005,-0.3367032147009985,0.1183374535595198
S_7,51.08,16.71,2025-11-01,0.4805,-0.5222,0.0437
S_7,51.08,16.71,2025-12-01,0.4997,-0.5245,0.1278
S_7,51.08,16.71,2026-01-01,0.1378,-0.1481,0.5659
S_7,51.08,16.71,2026-02-01,0.3333,-0.4229,-0.0756
S_7,51.08,16.71,2026-03-01,0.3406,-0.4187,-0.0701
S_8,51.1,16.71,2023-06-01,0.8258,-0.7453,0.5268
S_8,51.1,16.71,2023-07-01,0.4059,-0.4889,0.0564
S_8,51.1,16.71,2023-08-01,0.4056,-0.4499,-0.0672
S_8,51.1,16.71,2023-09-01,0.4616,-0.4877,-0.0226
