Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_2,51.05,16.81,2026-02-11,,,
S_2,51.05,16.81,2026-02-16,,,
S_2,51.05,16.81,2026-02-21,,,
S_2,51.05,16.81,2026-02-26,0.2825,-0.3999,-0.1339
S_2,51.05,16.81,2026-03-03,0.2801,-0.3865,-0.1344
S_2,51.05,16.81,2026-03-08,,,
S_2,51.05,16.81,2026-03-13,0.2361,-0.2521,-0.0166
S_2,51.05,16.81,2026-03-18,,,
S_2,51.05,16.81,2026-03-23,0.283,-0.3311,-0.0617
S_2,51.05,16.81,2026-04-02,0.3326,-0.4,-0.0754
S_2,51.05,16.81,2026-04-07,,,
S_2,51.05,16.81,2026-04-12,0.3288,-0.3848,-0.0464
S_3,51.07,16.81,2025-06-01,0.6578,-0.6204,0.2739
S_3,51.07,16.81,2025-06-06,,,
S_3,51.07,16.81,2025-06-11,0.6746,-0.6344,0.2799
S_3,51.07,16.81,2025-06-16,0.6417,-0.5797,0.3125
S_3,51.07,16.81,2025-06-21,,,
S_3,51.07,16.81,2025-06-26,0.6372,-0.6303,0.237
S_3,51.07,16.81,2025-07-01,0.6192,-0.5803,0.2851
S_3,51.07,16.81,2025-07-06,0.5,-0.5138,0.147
S_3,51.07,16.81,2025-07-11,,,
S_3,51.07,16.81,2025-07-16,0.5764,-0.5717,0.1513
S_3,51.07,16.81,2025-07-21,,,
S_3,51.07,16.81,2025-07-26,0.685,-0.6452,0.2425
S_3,51.07,16.81,2025-07-31,0.251,-0.2164,0.2402
S_3,51.07,16.81,2025-08-05,0.596,-0.5742,0.1805
S_3,51.07,16.81,2025-08-10,0.64,-0.6221,0.1855
S_3,51.07,16.81,2025-08-15,0.4927,-0.5147,0.0921
S_3,51.07,16.81,2025-08-20,0.693,-0.6403,0.2717
S_3,51.07,16.81,2025-08-25,,,
S_3,51.07,16.81,2025-08-30,0.5502,-0.5558,0.1144
S_3,51.07,16.81,2025-09-04,,,
S_3,51.07,16.81,2025-09-09,0.6272,-0.6158,0.1728
S_3,51.07,16.81,2025-09-14,,,
S_3,51.07,16.81,2025-09-19,0.62,-0.588,0.1357
S_3,51.07,16.81,2025-09-24,0.6217,-0.5977,0.1678
S_3,51.07,16.81,2025-09-29,,,
S_3,51.07,16.81,2025-10-04,,,
S_3,51.07,16.81,2025-10-09,,,
S_3,51.07,16.81,2025-10-14,0.595,-0.5827,0.1686
S_3,51.07,16.81,2025-10-19,,,
S_3,51.07,16.81,2025-10-24,,,
S_3,51.07,16.81,2025-10-29,,,
S_3,51.07,16.81,2025-11-03,0.5405,-0.5839,0.0868
S_3,51.07,16.81,2025-11-08,,,
S_3,51.07,16.81,2025-11-13,,,
S_3,51.07,16.81,2025-11-18,,,
S_3,51.07,16.81,2025-11-23,,,
S_3,51.07,16.81,2025-11-28,,,
S_3,51.07,16.81,2025-12-03,0.2082,-0.1809,0.1244
S_3,51.07,16.81,2025-12-08,0.4817,-0.5329,0.0402
S_3,51.07,16.81,2025-12-13,0.509,-0.5708,0.1083
S_3,51.07,16.81,2025-12-18,,,
S_3,51.07,16.81,2025-12-23,,,
S_3,51.07,16.81,2025-12-28,0.4523,-0.5085,0.0737
S_3,51.07,16.81,2026-01-02,,,
S_3,51.07,16.81,2026-01-07,,,
S_3,51.07,16.81,2026-01-12,,,
S_3,51.07,16.81,2026-01-22,,,
S_3,51.07,16.81,2026-02-01,,,
S_3,51.07,16.81,2026-02-06,,,
S_3,51.07,16.81,2026-02-11,,,
S_3,51.07,16.81,2026-02-16,,,
S_3,51.07,16.81,2026-02-21,,,
S_3,51.07,16.81,2026-02-26,0.3586,-0.4518,-0.0647
S_3,51.07,16.81,2026-03-03,0.3543,-0.4363,-0.0641
S_3,51.07,16.81,2026-03-08,0.1921,-0.2171,-0.0323
S_3,51.07,16.81,2026-03-13,0.3429,-0.3369,0.0918
S_3,51.07,16.81,2026-03-18,0.2393,-0.2488,-0.0637
S_3,51.07,16.81,2026-03-23,0.388,-0.3934,0.0225
S_3,51.07,16.81,2026-04-02,0.4881,-0.495,0.0734
S_3,51.07,16.81,2026-04-07,,,
S_3,51.07,16.81,2026-04-12,0.5205,-0.5168,0.1254
S_4,51.09,16.81,2025-06-01,0.7327,-0.6698,0.3115
S_4,51.09,16.81,2025-06-06,,,
