ID_mpwik,geometry
175773,POINT (6433543.69 5663488.96)
175779,POINT (6431717.64 5663790.6)
175783,POINT (6431709.26 5663834.81)
175787,POINT (6431737.84 5663846.93)
175791,POINT (6431831.37 5663742.19)
175795,POINT (6431820.8 5663744.25)
175799,POINT (6431728.56 5663870.54)
175803,POINT (6431689.12 5663898.48)
175807,POINT (6431689.57 5663824.75)
175809,POINT (6431696.1 5663819.91)
175813,POINT (6431694.2 5663823.35)
175815,POINT (6432158.76 5663731.45)
175819,POINT (6432375.08 5663509.64)
175833,POINT (6432084.02 5663610.63)
175837,POINT (6432095.75 5663699.35)
175839,POINT (6432467.86 5663575.44)
175843,POINT (6432362.09 5663527.65)
176295,POINT (6431410.98 5663514.81)
176299,POINT (6431390.56 5663511.84)
174057,POINT (6430154.69 5663929.81)
174061,POINT (6431149.39 5663897.35)
174065,POINT (6431179.37 5663863.73)
174069,POINT (6431189.15 5663831.13)
174073,POINT (6431200.23 5663911.67)
174101,POINT (6431112.29 5663619.82)
174105,POINT (6431060.26 5663602.42)
174109,POINT (6431037.3 5663591.99)
174113,POINT (6431021.12 5663591.16)
174117,POINT (6431001.8 5663584.05)
174121,POINT (6430982.61 5663572.91)
174125,POINT (6427458.81 5663821.11)
174129,POINT (6430290.76 5663891.6)
171703,POINT (6425980.15 5663601.11)
172793,POINT (6431430.94 5663950.31)
172797,POINT (6431525.98 5663983.4)
172801,POINT (6431585.17 5663978.65)
172803,POINT (6427998.59 5663878.55)
172807,POINT (6427751.21 5663955.63)
172811,POINT (6427992.82 5663885.52)
172815,POINT (6428027.29 5663876.47)
172831,POINT (6430228.21 5663545.38)
172835,POINT (6431021.43 5663985.9)
172839,POINT (6430892.94 5663797.59)
172847,POINT (6431217.71 5663783.23)
172851,POINT (6431224.66 5663788.1)
172855,POINT (6431086.95 5663903.54)
172867,POINT (6430486.07 5663683.65)
172871,POINT (6430481.7 5663693.05)
173595,POINT (6430673.28 5663874.61)
173601,POINT (6430620.63 5663883.8)
175139,POINT (6432934.37 5663498.69)
412870,POINT (6431434.19 5664478.77)
175147,POINT (6432879.53 5663582.44)
175151,POINT (6432947.56 5663552.69)
175155,POINT (6433083.91 5663485)
175159,POINT (6433231.97 5663578.48)
175163,POINT (6433083.73 5663630.48)
175167,POINT (6426430.97 5663252.51)
175169,POINT (6426410.76 5663282.89)
175173,POINT (6426390.45 5663151.15)
175177,POINT (6426348.46 5663088.23)
175181,POINT (6426652.04 5663462.01)
175183,POINT (6431733.45 5663636.26)
175187,POINT (6431736.27 5663646.25)
175191,POINT (6431778.46 5663634.13)
175199,POINT (6432091.72 5663955.29)
175203,POINT (6432338.09 5663953.97)
175207,POINT (6432097.16 5663971.53)
175211,POINT (6432103.79 5663963.56)
175215,POINT (6432385.93 5663809.54)
175219,POINT (6432411.83 5663812.34)
175223,POINT (6425532.7 5670832.19)
175227,POINT (6425451.15 5670848.84)
176303,POINT (6431484.4 5663556.48)
176307,POINT (6431524.15 5663558.63)
176311,POINT (6432854.12 5663553.29)
176317,POINT (6432864.83 5663530)
176321,POINT (6432871.15 5663525.42)
176327,POINT (6432778.94 5663596)
176331,POINT (6432773.1 5663537)
176335,POINT (6432765.77 5663538)
176339,POINT (6432746.87 5663543.97)
176343,POINT (6432702.72 5663557.6)
176347,POINT (6432698.59 5663559.34)
176349,POINT (6432712.49 5663545.61)
176353,POINT (6432711.59 5663545.83)
176355,POINT (6432679.97 5663568.32)
176361,POINT (6432910.21 5663856.49)
176365,POINT (6433092.02 5663869.32)
176369,POINT (6432903.97 5663929.65)
176373,POINT (6432935.67 5663941.92)
176383,POINT (6432952.12 5663902)
176839,POINT (6430719.87 5663189.54)
176845,POINT (6430782.95 5663081.98)
171755,POINT (6439829.07 5663893.65)
171771,POINT (6422886.99 5670853.02)
171775,POINT (6422862.13 5670875.52)
172515,POINT (6431098.98 5663889.66)
173695,POINT (6431082.43 5663661.93)
173703,POINT (6431116.41 5663687.49)
173707,POINT (6431116.25 5663720.95)
173713,POINT (6427272.35 5663985.22)
173717,POINT (6429484.47 5663601.83)
173721,POINT (6430070.35 5664004.34)
173735,POINT (6430798.59 5663910.36)
173739,POINT (6430808.09 5663896.13)
173743,POINT (6430801.87 5663880.25)
173747,POINT (6430788.04 5663875.57)
173751,POINT (6430793.1 5663883.24)
173755,POINT (6430766.76 5663876)
173759,POINT (6430803.42 5663858.47)
173763,POINT (6430811.81 5663844.14)
173767,POINT (6430851.32 5663843.1)
173771,POINT (6430833.47 5663835.28)
166475,POINT (6434250.7 5665268.17)
166479,POINT (6434229.31 5665308.88)
175231,POINT (6433077.96 5663682.99)
175235,POINT (6433215.88 5663675.57)
175239,POINT (6433202.62 5663686.6)
175243,POINT (6433186.17 5663718.85)
622067,POINT (6438030.57 5663440.36)
622068,POINT (6438018.59 5663455.84)
175247,POINT (6433137.83 5663636.31)
175251,POINT (6433062.31 5663496.21)
175257,POINT (6432942.15 5663499.61)
175265,POINT (6433070.85 5663603.26)
175269,POINT (6433073.74 5663675.7)
175271,POINT (6426664.28 5663385.19)
175275,POINT (6426631.87 5663384.94)
175281,POINT (6432444.48 5663806.61)
175285,POINT (6432151.08 5663882.59)
175293,POINT (6432081.34 5663918.91)
175297,POINT (6432115.71 5663899.77)
175301,POINT (6432538.38 5663948.05)
175311,POINT (6432760.7 5663799)
175315,POINT (6432486.87 5663941.54)
176849,POINT (6430554.89 5663248.03)
176853,POINT (6430662.22 5663080.15)
176857,POINT (6430615.5 5663109.53)
176867,POINT (6429350.55 5663295.51)
176871,POINT (6429352.9 5663304.12)
176875,POINT (6429324.26 5663330.98)
176879,POINT (6429334.64 5663335.24)
176883,POINT (6429307.39 5663309.84)
176887,POINT (6429310.04 5663304.91)
176891,POINT (6429351.71 5663322.93)
176895,POINT (6429349.74 5663328.14)
176921,POINT (6430265.33 5663150.66)
176925,POINT (6430348.87 5663037.75)
176929,POINT (6430344.98 5663044.97)
175847,POINT (6432312.64 5663502.26)
175851,POINT (6432413.85 5663587.41)
175853,POINT (6433001.34 5663786.19)
172521,POINT (6431005.61 5663906.91)
172523,POINT (6431061.65 5663875.92)
172527,POINT (6431017.61 5663954.04)
172531,POINT (6431035.33 5663964.73)
172535,POINT (6431052.61 5663976.94)
172539,POINT (6431128.62 5663700.54)
172543,POINT (6431141.5 5663682.25)
172555,POINT (6431261.6 5663710.93)
172559,POINT (6431268.12 5663716.18)
172563,POINT (6427864.84 5663875.03)
172567,POINT (6427683.73 5663813.92)
172571,POINT (6427827.1 5663862.3)
172579,POINT (6430434.91 5663677.51)
172587,POINT (6430204.16 5663524.92)
172599,POINT (6431081.52 5663984.44)
173331,POINT (6430832.72 5663514.88)
172071,POINT (6423009.29 5663909.11)
172075,POINT (6423034.91 5663910.82)
172079,POINT (6423011.13 5663994.21)
172083,POINT (6423033 5663970.3)
172087,POINT (6422967.41 5663934.96)
172091,POINT (6422899.25 5670841.66)
172095,POINT (6422908.38 5670837.71)
172099,POINT (6422917.04 5670813.87)
172105,POINT (6436828.76 5664211.28)
172109,POINT (6436832.66 5664207.28)
172113,POINT (6436830.32 5664196.76)
172117,POINT (6436826.62 5664195.4)
172133,POINT (6436693.1 5664302.15)
172141,POINT (6439943.56 5664144.56)
172145,POINT (6439906.97 5664230.12)
172149,POINT (6439821.77 5664316.73)
172875,POINT (6430532.03 5663709.93)
175319,POINT (6425508.08 5670917.37)
175323,POINT (6425517.76 5670917.23)
175327,POINT (6425505.57 5670938.16)
175331,POINT (6425492.39 5670929.4)
175335,POINT (6425470.77 5670930.65)
175339,POINT (6425470.41 5670940.22)
175343,POINT (6425439.48 5670920.21)
175347,POINT (6425455.36 5670918.53)
175351,POINT (6425434.66 5670942.37)
175355,POINT (6425430.18 5670933.05)
175359,POINT (6425419.42 5670921.02)
175363,POINT (6425409.68 5670921.96)
175367,POINT (6425371.01 5670936.6)
175371,POINT (6425371.53 5670945.97)
175375,POINT (6425396.25 5670944.54)
175379,POINT (6425396.14 5670935.13)
175383,POINT (6425249.7 5670719.35)
175389,POINT (6432907.68 5663560.56)
175127,POINT (6425296.6 5670950.39)
175401,POINT (6432967.45 5663659.59)
175857,POINT (6432988.48 5663756.23)
175861,POINT (6432994.37 5663744.02)
175863,POINT (6433014.44 5663740.75)
175867,POINT (6433028.3 5663732.73)
175871,POINT (6433040.6 5663725.2)
175875,POINT (6433043.38 5663804.26)
175881,POINT (6433079.4 5663753.22)
175885,POINT (6433104.07 5663737.52)
175889,POINT (6433107.46 5663736.3)
175895,POINT (6433487.81 5663511.4)
175899,POINT (6433481.75 5663518.6)
175903,POINT (6433510.01 5663546.9)
175907,POINT (6433488.85 5663552.83)
175911,POINT (6433475.22 5663567.22)
175915,POINT (6433515.41 5663521.76)
560676,POINT (6428334.08 5660396.02)
560677,POINT (6428399.59 5660378.18)
175927,POINT (6433471.8 5663591.31)
175933,POINT (6433438.07 5663613.14)
560678,POINT (6428455.91 5660362.94)
173335,POINT (6430816.34 5663509.54)
173339,POINT (6430634.98 5663542.48)
173343,POINT (6430706.93 5663589.22)
173347,POINT (6431674.85 5663834.77)
173359,POINT (6432067.87 5663894.76)
173363,POINT (6431727.66 5663935.25)
173367,POINT (6431781.69 5663900.42)
173371,POINT (6431792.18 5663893.83)
173375,POINT (6431795.3 5663886.8)
173379,POINT (6431862.82 5663855.44)
173383,POINT (6431831.64 5663889.95)
173387,POINT (6431773.03 5663927.73)
173391,POINT (6431766.88 5663918.2)
173395,POINT (6431754.74 5663940.18)
173399,POINT (6431733.69 5663955.67)
173403,POINT (6431725.47 5663967.17)
173407,POINT (6431981.31 5663778.44)
173603,POINT (6430636.05 5663895.26)
173613,POINT (6430713.36 5663881.59)
173615,POINT (6430736.22 5663663.28)
173619,POINT (6430519.67 5663525.63)
173623,POINT (6430565.07 5663540.92)
173627,POINT (6430553.75 5663535.24)
173631,POINT (6430817.92 5663729.64)
173635,POINT (6430741.22 5663610.02)
173639,POINT (6430878.57 5663733.05)
173643,POINT (6430887.06 5663708.4)
173647,POINT (6430904.52 5663739.74)
173655,POINT (6427193.34 5663992.98)
173659,POINT (6429253.71 5663597.6)
173663,POINT (6430700.82 5663892.73)
173667,POINT (6430870.05 5663796.49)
173669,POINT (6430846.19 5663790.01)
173671,POINT (6430856.79 5663748.19)
173679,POINT (6430682.8 5663784.83)
173683,POINT (6430678.26 5663791.35)
174409,POINT (6432593.72 5663710.54)
174413,POINT (6432692.84 5663709.45)
175409,POINT (6432967.7 5663706.42)
175413,POINT (6426225.64 5663116.15)
175417,POINT (6426386.09 5663174.07)
175421,POINT (6426395.27 5663139.13)
175427,POINT (6426365.91 5663075.4)
175429,POINT (6426358.22 5663075.63)
175433,POINT (6426364.12 5663087.71)
175437,POINT (6432600.22 5663739.89)
175441,POINT (6432603.91 5663728.72)
175445,POINT (6432853.91 5663781.52)
175449,POINT (6432862.5 5663781.16)
175453,POINT (6432860.45 5663828.62)
175457,POINT (6432869.75 5663833.68)
175461,POINT (6432772.2 5663807.55)
175469,POINT (6432767.49 5663776.55)
175475,POINT (6425240.41 5670719.55)
175479,POINT (6425180.71 5670736.36)
175483,POINT (6425200.56 5670724.1)
175937,POINT (6433462.13 5663582.55)
175941,POINT (6433446.79 5663621.97)
176393,POINT (6425992.42 5663553.02)
176399,POINT (6426112.4 5663508.99)
176403,POINT (6426188.55 5663476.2)
176407,POINT (6426190.55 5663470.17)
176409,POINT (6426226.53 5663540.04)
176413,POINT (6426214.13 5663546.52)
176415,POINT (6426213.6 5663543.63)
176417,POINT (6426213.6 5663543.61)
176429,POINT (6429443.22 5663059.46)
176433,POINT (6429416.29 5663023.65)
176437,POINT (6429473.28 5663033.67)
176445,POINT (6429818.12 5663032.01)
176449,POINT (6430668.91 5663428.89)
176453,POINT (6430631.85 5663415.15)
176457,POINT (6430644.53 5663419.45)
176461,POINT (6430605.59 5663387.66)
176465,POINT (6428724.22 5663095.83)
176469,POINT (6428683.67 5663069.87)
176933,POINT (6430339.67 5663054.93)
176937,POINT (6430347.2 5663056.03)
174157,POINT (6431151.01 5663972.68)
174161,POINT (6430944.86 5663555.17)
174165,POINT (6431046.61 5663520.59)
174169,POINT (6431041.38 5663513.83)
174173,POINT (6431088.19 5663500.78)
174181,POINT (6431095.17 5663721.87)
174195,POINT (6427454.54 5663819.31)
174203,POINT (6429951.2 5663508.62)
174207,POINT (6432740.5 5663528.19)
174209,POINT (6432731.13 5663515.86)
174213,POINT (6432715.02 5663522.37)
174221,POINT (6432733.31 5663492.47)
174225,POINT (6432711.17 5663498.43)
166483,POINT (6434259.17 5665242.38)
166487,POINT (6434225.13 5665214.92)
166491,POINT (6434186.05 5665350.69)
166495,POINT (6434139.78 5665388.06)
166499,POINT (6434101.95 5665425.49)
166503,POINT (6434178.1 5665334.58)
166507,POINT (6434146.76 5665315.74)
166511,POINT (6434226.81 5665407.94)
166515,POINT (6434465.19 5665450.94)
166517,POINT (6435558.88 5665375.86)
166521,POINT (6435357.13 5665374.22)
166525,POINT (6435336.45 5665391.92)
166529,POINT (6435678.93 5665214.5)
166533,POINT (6435671.03 5665219.8)
166537,POINT (6435657.31 5665200)
166541,POINT (6435665.36 5665194.68)
166545,POINT (6435686.39 5665243.39)
166559,POINT (6437247.92 5665626.4)
167285,POINT (6434745.95 5665223.35)
167289,POINT (6435170.34 5665352.98)
175945,POINT (6433433.52 5663638.57)
175949,POINT (6433424.74 5663631.04)
175955,POINT (6431777.98 5663866.34)
493997,POINT (6433143.33 5664910.16)
175961,POINT (6431739.32 5663839.65)
175963,POINT (6431763.05 5663834.4)
175967,POINT (6431773.35 5663849.03)
175971,POINT (6431847.38 5663858.76)
175975,POINT (6431707.93 5663955.65)
175979,POINT (6431685.81 5663763.89)
175983,POINT (6432036.69 5663858.39)
175987,POINT (6432048.76 5663897)
175999,POINT (6431727.91 5663753.33)
176007,POINT (6432073.98 5663554.49)
176019,POINT (6432512.98 5663676.15)
176023,POINT (6432548.51 5663663.27)
175307,POINT (6432653.42 5663822.48)
176479,POINT (6428676.6 5663038.94)
176481,POINT (6428656.16 5663029.68)
176941,POINT (6430332.02 5663069.4)
176945,POINT (6430336.93 5663075.61)
176949,POINT (6430390.75 5663053.46)
176953,POINT (6430585.93 5663127.5)
176957,POINT (6430700.01 5663122.02)
176961,POINT (6430778.2 5663046.32)
176965,POINT (6430789.12 5663053.08)
176969,POINT (6430690.57 5663042.85)
176973,POINT (6430627.32 5663050.03)
176977,POINT (6430517.12 5663056.18)
176981,POINT (6430506.07 5663073.29)
176985,POINT (6430693.14 5663007.49)
176989,POINT (6430557.78 5663093.54)
176993,POINT (6430681.14 5663028.14)
176997,POINT (6430673.2 5663031.39)
171801,POINT (6439758.26 5664028.31)
171805,POINT (6439704.26 5664042.95)
171809,POINT (6439702.17 5663893.55)
171813,POINT (6439732.03 5663900.11)
171817,POINT (6439764.09 5663895.65)
171821,POINT (6439831.93 5663903.51)
171825,POINT (6439997.13 5664099.99)
171829,POINT (6422814.54 5670861.13)
171835,POINT (6426162.11 5663583.36)
171839,POINT (6426144.04 5663661.65)
171843,POINT (6426132.65 5663646.81)
171853,POINT (6439549.01 5664383.2)
171857,POINT (6439594.5 5664258.53)
171861,POINT (6439635.55 5664201.96)
171863,POINT (6439666.78 5664175.82)
171865,POINT (6439641.22 5664207.85)
171869,POINT (6439672.34 5664180.75)
171873,POINT (6439580.22 5664284.81)
171877,POINT (6439662.88 5664267.44)
171879,POINT (6439668.43 5664268.35)
172603,POINT (6431068.02 5663992.96)
172607,POINT (6431069.14 5663934.65)
172881,POINT (6431620.34 5663927)
172885,POINT (6431676.03 5663931.95)
172889,POINT (6431660.83 5663803.25)
172893,POINT (6431617.51 5663786.28)
172897,POINT (6431584.56 5663816.78)
172901,POINT (6431599.9 5663917.95)
172905,POINT (6431515.36 5663869.63)
172909,POINT (6431518.03 5663919.11)
172913,POINT (6431354.81 5663846.43)
172917,POINT (6427839.33 5663906.95)
172921,POINT (6427808.78 5663999.01)
622161,POINT (6440105.44 5663837.83)
622162,POINT (6440087.63 5663852.08)
172933,POINT (6427819.81 5663951.03)
172937,POINT (6427823.88 5663953.53)
172941,POINT (6427803.84 5663998.57)
172945,POINT (6430204.82 5663524.93)
172949,POINT (6430261.4 5663546.91)
172953,POINT (6430346.93 5663505.14)
173687,POINT (6430654.19 5663751.95)
173691,POINT (6431071.79 5663678.6)
176485,POINT (6428744.36 5663027.08)
176497,POINT (6428775.8 5663069.21)
176511,POINT (6429832.58 5663199.74)
176515,POINT (6429715.03 5663124.6)
176533,POINT (6428789.35 5663125.28)
176535,POINT (6429272.19 5663031.53)
176543,POINT (6429449.67 5663115.3)
176547,POINT (6429762.25 5663153.85)
176551,POINT (6429812.87 5663029.72)
176555,POINT (6429705.78 5663013.75)
176559,POINT (6429858.25 5663224.39)
176563,POINT (6429854.15 5663180.18)
175397,POINT (6432925.66 5663644.72)
175491,POINT (6425155.63 5670737.58)
171443,POINT (6425856.55 5663808.06)
171447,POINT (6437542.49 5663919.61)
171451,POINT (6437546.13 5663918.3)
171455,POINT (6437465.38 5664154.09)
171459,POINT (6437462.74 5664150.17)
171463,POINT (6437484.96 5664077.48)
171467,POINT (6439607.41 5664110.48)
171471,POINT (6439669.8 5663923.05)
171475,POINT (6439640.5 5664041.05)
171491,POINT (6422428.91 5670856.65)
171495,POINT (6426428.9 5663876.18)
171499,POINT (6425966.81 5663793.71)
171503,POINT (6425935.87 5663766.54)
171507,POINT (6425977.91 5663721.14)
172611,POINT (6431041.66 5663890.16)
172615,POINT (6431025.65 5663925.84)
172619,POINT (6430895.12 5663819.99)
172623,POINT (6430896.51 5663810.77)
172627,POINT (6430931.89 5663830.55)
172631,POINT (6431250.15 5663506.44)
172635,POINT (6431079.07 5663526.39)
172639,POINT (6431083.16 5663527.59)
172643,POINT (6431106.95 5663538.68)
172647,POINT (6431115.41 5663536.09)
172651,POINT (6431138.73 5663500.89)
172655,POINT (6431122.96 5663646.07)
172659,POINT (6431328.46 5663937.42)
172663,POINT (6431319.42 5663913.01)
172667,POINT (6431280.58 5663945.01)
172671,POINT (6431306.87 5663910.3)
172675,POINT (6431350.04 5663876.67)
172679,POINT (6431356.45 5663881.87)
173415,POINT (6429294.42 5664009.27)
173419,POINT (6429437.04 5663772.81)
172179,POINT (6422797.66 5663835.51)
172183,POINT (6422829.16 5663830.21)
172187,POINT (6422869.46 5663843.48)
172191,POINT (6422914.13 5670634.14)
172195,POINT (6422938.62 5670693.26)
172199,POINT (6422933.87 5670696.28)
172203,POINT (6422934.89 5670661.91)
172215,POINT (6436695.87 5664221.41)
172219,POINT (6436689.89 5664248.33)
172223,POINT (6436357.28 5664008.3)
172227,POINT (6436706.76 5664166.51)
172231,POINT (6436524.18 5664116.21)
172233,POINT (6439745.99 5664298.79)
172965,POINT (6430429.92 5663593.95)
175495,POINT (6425237.98 5670676.65)
175499,POINT (6425247.09 5670675.97)
175503,POINT (6425235.71 5670638.41)
175507,POINT (6425244.92 5670637.79)
175511,POINT (6432983.74 5663701.35)
175515,POINT (6433214.73 5663598.65)
175519,POINT (6433205.71 5663594.41)
175539,POINT (6433459.4 5663606.37)
175541,POINT (6433449.61 5663598.75)
175543,POINT (6431851.74 5663803.94)
175547,POINT (6431861.03 5663799.51)
175551,POINT (6431725.26 5663866.77)
175555,POINT (6431769.57 5663871.51)
175559,POINT (6431680.32 5663885.12)
175563,POINT (6431701.23 5663874.3)
175567,POINT (6431733.72 5663804.21)
175571,POINT (6431729.53 5663826.26)
175575,POINT (6431833.19 5663830.46)
175487,POINT (6425191.05 5670725.12)
176027,POINT (6432664.04 5663714.2)
176029,POINT (6432664.15 5663709.16)
172253,POINT (6423029.3 5670772.63)
172257,POINT (6423030.25 5670785.94)
172261,POINT (6423072.46 5670791.87)
172265,POINT (6423038.05 5670806.72)
172279,POINT (6436563.73 5664058.13)
172283,POINT (6436567.11 5664054.58)
172287,POINT (6436602.94 5664096.81)
172291,POINT (6436773.96 5664030.17)
172295,POINT (6436774.92 5664026.53)
172299,POINT (6436599.83 5664100.41)
172303,POINT (6436703.25 5664165.9)
172311,POINT (6436501.03 5663985.09)
172315,POINT (6436544.77 5664035.88)
172319,POINT (6436515.04 5664052.38)
172321,POINT (6439695.74 5664316.65)
172325,POINT (6423111.78 5670776.17)
172329,POINT (6423042.69 5670619.82)
173057,POINT (6430637.94 5663898.38)
173061,POINT (6430643.9 5663883.4)
173435,POINT (6430701.37 5663765.12)
173439,POINT (6430756.89 5663771.25)
173443,POINT (6430766.95 5663811.98)
173447,POINT (6430759.3 5663816.96)
173451,POINT (6430824.45 5663759.35)
173455,POINT (6430813.13 5663771.25)
173459,POINT (6430793.24 5663773.28)
173463,POINT (6430854.55 5663808.39)
173467,POINT (6430780.72 5663508.98)
173471,POINT (6430728.97 5663661.87)
173475,POINT (6430715.66 5663701.54)
173479,POINT (6430788 5663510.34)
173483,POINT (6430773.33 5663553.89)
173495,POINT (6430534.99 5663700.01)
173503,POINT (6430650 5663515.3)
174229,POINT (6432678.81 5663508.15)
174233,POINT (6432669.99 5663504.77)
172981,POINT (6430598.09 5663721.19)
172997,POINT (6430657.39 5663741.79)
173005,POINT (6431388.65 5663883.09)
173009,POINT (6431372.04 5663911.01)
173017,POINT (6431628.5 5663828.13)
173021,POINT (6431430.62 5663890.55)
173025,POINT (6431368.4 5663806.48)
173029,POINT (6431308.25 5663818.47)
173033,POINT (6431460.87 5663838.34)
173037,POINT (6431667.19 5663869.51)
173041,POINT (6431627.03 5663962.27)
173045,POINT (6431453.55 5663819.22)
173049,POINT (6431466.12 5663799.85)
173775,POINT (6430844.09 5663854.98)
173779,POINT (6431211.42 5663504.09)
173781,POINT (6431207.3 5663590.74)
173785,POINT (6431081.56 5663531.34)
176033,POINT (6432642.09 5663636.85)
176037,POINT (6432563.56 5663636.21)
176041,POINT (6432569.4 5663630.34)
176045,POINT (6432564.39 5663610.06)
176049,POINT (6433087.82 5663779.11)
176053,POINT (6433130.85 5663754.49)
176055,POINT (6433090.51 5663785.23)
176093,POINT (6433454.58 5663488.51)
176097,POINT (6433462.43 5663483.44)
176105,POINT (6433411.36 5663614.98)
176571,POINT (6429808.88 5663167.86)
173065,POINT (6430656.91 5663887.12)
173069,POINT (6430660.56 5663853.01)
173073,POINT (6430657.91 5663865.82)
173077,POINT (6430610.29 5663887.69)
173081,POINT (6430633.94 5663860.23)
173085,POINT (6430644.02 5663844.38)
173089,POINT (6430650.83 5663820.86)
173093,POINT (6430650.3 5663821.62)
173095,POINT (6430662.48 5663816.87)
173099,POINT (6430656.54 5663809.83)
173103,POINT (6430657.47 5663807.85)
173105,POINT (6430660.8 5663802.77)
173109,POINT (6430743.01 5663601.3)
173113,POINT (6430722.66 5663703.8)
173117,POINT (6430765.75 5663553.17)
173121,POINT (6431642.16 5663898.47)
173129,POINT (6431488.9 5663743.71)
173133,POINT (6431338.76 5663930.72)
173141,POINT (6431668.47 5663870.77)
173143,POINT (6431563.25 5663834.83)
174237,POINT (6432582.61 5663528.86)
174245,POINT (6432594.27 5663547.03)
174249,POINT (6432594.7 5663564.35)
174253,POINT (6432655.08 5663597.36)
174257,POINT (6432632.27 5663571.04)
174259,POINT (6432584.66 5663625)
174263,POINT (6432489.69 5663595.15)
174267,POINT (6432489.9 5663594.5)
174269,POINT (6432505.67 5663563.9)
174273,POINT (6432493.45 5663568.55)
174277,POINT (6432480.76 5663522.31)
174281,POINT (6432878.16 5663892.6)
174283,POINT (6432992.63 5663754.45)
174287,POINT (6433133.18 5663849.97)
174291,POINT (6433163.69 5663887.89)
174295,POINT (6432986.64 5663751.42)
174299,POINT (6432932.78 5663930.65)
174303,POINT (6432950.13 5663917.32)
174307,POINT (6432932.1 5663854.56)
174311,POINT (6433193.73 5663901.14)
174315,POINT (6433205.9 5663907.09)
171883,POINT (6439553.26 5664345.28)
173789,POINT (6431096.46 5663535.17)
173793,POINT (6431112.34 5663519.24)
173797,POINT (6431048.42 5663541.98)
173801,POINT (6430876.1 5663560.22)
173805,POINT (6430912.39 5663550.48)
173809,POINT (6431238.04 5663504.9)
619786,POINT (6428956.07 5659420.91)
619787,POINT (6428963.03 5659419.07)
619788,POINT (6428962.14 5659431.58)
619789,POINT (6428966.01 5659428.32)
619790,POINT (6428954.37 5659446.2)
619791,POINT (6428977.29 5659470.56)
619792,POINT (6428992.22 5659431.34)
619831,POINT (6429007.33 5659443.83)
173813,POINT (6431006.69 5663523.2)
173817,POINT (6430912.3 5663716.54)
173821,POINT (6431254.46 5663710.38)
173827,POINT (6427318.84 5664038.49)
173831,POINT (6427322.62 5664039.16)
173835,POINT (6427395.21 5664026.96)
174497,POINT (6432573.42 5663623.32)
174501,POINT (6432862.33 5663494.45)
174509,POINT (6432531.87 5663529.9)
176579,POINT (6429713.88 5663146.24)
176587,POINT (6431002.83 5663252.38)
176591,POINT (6431197.56 5663329.69)
176595,POINT (6431148.42 5663323.68)
176599,POINT (6431248.95 5663279.16)
176603,POINT (6431242.33 5663286.66)
176607,POINT (6428817.67 5663034.88)
176611,POINT (6428698.52 5663083.86)
176615,POINT (6428756.37 5663108.34)
176619,POINT (6428743.56 5663024.26)
176623,POINT (6428765.43 5663044.46)
176627,POINT (6428757.07 5663050.22)
176631,POINT (6428772.89 5663055.56)
176635,POINT (6428765.65 5663032.83)
176647,POINT (6429279.51 5663138)
176651,POINT (6429334.45 5663249.35)
175579,POINT (6431727.97 5663762.7)
175583,POINT (6432762.23 5663746.16)
173881,POINT (6430157.82 5663901.52)
173885,POINT (6430871.34 5663835.94)
173901,POINT (6430784.46 5663839.45)
173905,POINT (6430789.71 5663821.41)
173909,POINT (6430778.76 5663859.38)
173913,POINT (6430811.23 5663830.27)
173917,POINT (6430789.39 5663800.83)
173921,POINT (6431172.57 5663670.66)
173925,POINT (6431065.38 5663525.95)
173927,POINT (6431189.51 5663676.59)
173937,POINT (6427310.06 5663950.17)
173939,POINT (6427499.19 5663952.98)
173941,POINT (6427530.28 5663961.15)
173943,POINT (6430167.46 5663890.75)
173947,POINT (6430173.55 5663873.92)
173951,POINT (6430192.35 5663843.95)
173955,POINT (6430232.63 5663935.98)
171903,POINT (6426484.77 5663953.04)
171907,POINT (6439563.44 5664335.35)
171915,POINT (6423116.89 5670852.23)
171917,POINT (6426139.95 5663561.36)
171929,POINT (6426145.28 5663559.99)
171935,POINT (6439626.01 5664307.82)
171937,POINT (6439622.13 5664382.02)
171941,POINT (6422068.69 5664070.34)
171945,POINT (6421885.49 5664104.51)
171949,POINT (6421939.94 5664076.99)
171953,POINT (6422019.44 5664049.64)
171961,POINT (6423096.13 5671031.16)
171965,POINT (6423091.19 5671034.15)
171969,POINT (6422709.44 5670778.78)
172695,POINT (6427760.62 5663844.93)
172699,POINT (6427761.85 5663840.29)
174513,POINT (6432537.37 5663554.55)
174517,POINT (6432540.19 5663562.44)
174521,POINT (6432547.88 5663644.23)
174525,POINT (6432527.41 5663491.3)
174529,POINT (6432541.97 5663542.92)
174537,POINT (6432579.25 5663603.2)
174541,POINT (6432716.49 5663601.35)
174545,POINT (6432651.79 5663476.7)
174549,POINT (6432653.68 5663483.04)
174553,POINT (6432655.8 5663491.98)
174557,POINT (6433551.41 5663881.63)
174569,POINT (6433456.26 5663763.8)
174573,POINT (6433322.45 5663938.99)
174577,POINT (6433316.55 5663797.27)
174581,POINT (6433332.58 5663933.34)
174585,POINT (6433322.4 5663871.54)
174593,POINT (6433318.33 5663821.62)
175587,POINT (6432756.07 5663827.92)
175599,POINT (6432801.76 5663932.03)
175615,POINT (6433328.87 5663649.01)
175619,POINT (6433388.27 5663680.23)
175647,POINT (6433669.82 5663555.67)
175651,POINT (6431957.45 5663735.72)
175655,POINT (6431815.38 5663878.79)
